idDatosDiezminutales,wtg_Idn,Naerogenerador,dtFecha,dPotTotal,dPotReact,dVelVientoF1sg,dCosPhi,dTempGen,dPosNacelle,ET_Availability2Avg,dTempAmbiente,dDirViento,dVelGenerador,dPresGH,dPitch
14974758,SL01,1,5/24/2023 5:30,-7.9678,66.8785,1.2853,0.1178,60.2468,223.75,100,28.812,313.9829,19.8729,188.9237,39.2
14974759,SL01,1,5/24/2023 5:40,-8.0391,66.9602,0.82,0.1212,60.0686,223.75,100,28.631,8.2797,6.8662,189.3394,39.2
14974760,SL01,1,5/24/2023 5:50,-8.2351,67.3917,0.575,0.1214,59.8805,223.75,100,28.6552,329.0861,0.4153,189.6128,52.842
14974761,SL01,1,5/24/2023 6:00,-8.3856,67.7527,0.624,0.1202,59.7061,223.75,100,28.6275,249.8769,-0.0239,189.7114,74.1589
14974762,SL01,1,5/24/2023 6:10,-8.0636,67.6704,1.6027,0.1191,59.5385,223.75,100,28.7237,325.7377,28.9677,189.0441,39.2
14974916,SL01,1,5/24/2023 6:20,-8.1047,68.0569,1.804,0.1187,59.3449,223.75,100,28.802,331.8202,71.7866,188.4231,38.2843
14974917,SL01,1,5/24/2023 6:30,-8.2626,68.2812,1.8213,0.1187,59.1493,223.75,100,28.7888,342.752,88.508,189.1767,37.1077
14974918,SL01,1,5/24/2023 6:40,-8.2574,68.1767,1.7757,0.1212,58.9546,223.75,100,28.6477,352.8944,101.1299,188.443,36.091
14974919,SL01,1,5/24/2023 6:50,-8.2539,67.639,1.7173,0.1236,58.7427,223.75,100,28.6993,341.7841,84.0062,189.4899,37.4297
14974920,SL01,1,5/24/2023 7:00,-8.2539,67.9773,1.998,0.1174,58.5375,223.75,100,28.8499,345.4215,98.1238,189.2395,36.3537
14974921,SL01,1,5/24/2023 7:10,29.4525,-16.7131,3.5707,0.3869,58.7728,212.9479,100,29.0166,355.5413,756.3211,189.5615,13.9077
14975082,SL01,1,5/24/2023 7:20,63.9069,-73.2569,3.9787,0.6364,62.2548,202.9688,100,29.07,358.725,1259.9577,189.4145,1.8887
14975083,SL01,1,5/24/2023 7:30,64.9863,-67.2196,3.793,0.6574,65.2972,202.9688,100,29.1027,357.8478,1259.9298,190.0568,2.0863
14975084,SL01,1,5/24/2023 7:40,39.2031,-48.0037,3.2333,0.5506,67.6283,202.9688,100,29.2955,354.4113,1259.9095,189.1355,2.4257
14975085,SL01,1,5/24/2023 7:50,111.8447,-43.1423,4.0657,0.7837,69.5864,195.6082,100,29.436,355.0894,1269.5445,189.5459,1.435
14975086,SL01,1,5/24/2023 8:00,215.1201,-51.1279,5.1783,0.9648,71.4911,191.7066,100,29.431,354.9738,1301.5701,189.8939,0.2746
14975087,SL01,1,5/24/2023 8:10,220.0608,-85.6338,5.082,0.8937,73.0901,182.0312,100,29.5598,3.828,1323.2415,190.0449,0.5076
14975244,SL01,1,5/24/2023 8:20,202.9081,-84.6925,5.0207,0.905,74.4336,182.0312,100,29.639,3.0013,1284.3121,190.6997,0.3776
14975245,SL01,1,5/24/2023 8:30,67.2757,-49.5233,3.5323,0.6405,75.3661,214.8525,100,29.8733,3.8828,1260.3444,189.8455,1.8997
14975246,SL01,1,5/24/2023 8:40,4.7066,-37.3787,3.0053,0.5774,75.5392,234.4098,100,29.7891,339.1603,1248.82,189.8027,2.586
14975247,SL01,1,5/24/2023 8:50,7.7424,-31.3183,2.672,0.4714,76.017,209.4293,100,29.9378,358.5637,1257.0509,188.6573,2.703
14975248,SL01,1,5/24/2023 9:00,12.7995,-35.9835,2.9,0.5584,76.1223,216.4576,100,30.1269,9.5721,1242.313,189.341,2.59
14975249,SL01,1,5/24/2023 9:10,34.3849,-41.95,3.3547,0.5747,76.8532,210.3169,100,30.1578,1.2709,1259.5623,189.6844,2.4207
14975406,SL01,1,5/24/2023 9:20,258.3844,-44.1419,5.398,0.9657,77.8354,185.6985,100,29.9434,0.9363,1367.9704,190.2883,0.2033
14975407,SL01,1,5/24/2023 9:30,205.6508,-45.3517,4.9953,0.9677,78.8158,192.6292,100,29.9986,358.3639,1284.7318,189.9241,0.416
14975408,SL01,1,5/24/2023 9:40,163.5922,-48.3279,4.56,0.8929,79.4401,195,100,30.0854,2.4739,1274.1604,190.3555,0.796
14975409,SL01,1,5/24/2023 9:50,91.6689,-50.1646,3.8933,0.7586,79.7613,198.3761,100,30.2677,2.2034,1259.9924,189.4516,1.7744
14975410,SL01,1,5/24/2023 10:00,92.2718,-56.594,4.0683,0.7696,80.0342,200.913,100,30.2728,1.6663,1260.0004,190.1545,1.593
14975411,SL01,1,5/24/2023 10:10,81.6856,-61.4527,3.665,0.6383,80.2421,196.8821,100,30.491,358.1565,1263.6104,189.9339,1.9131
14975568,SL01,1,5/24/2023 10:20,257.9535,-50.284,5.4033,0.9741,80.8155,187.5,100,30.2193,3.9086,1347.3935,189.5778,0.1043
14975569,SL01,1,5/24/2023 10:30,215.313,-47.1954,5.1787,0.9697,81.3366,193.0846,100,30.2884,358.4384,1297.0158,189.6973,0.153
14975570,SL01,1,5/24/2023 10:40,241.1907,-47.0056,5.4673,0.9711,81.8049,195.5164,100,30.4158,359.4816,1337.2921,189.5059,-0.024
14975571,SL01,1,5/24/2023 10:50,295.8056,-37.3519,5.636,0.9888,82.1829,200.1562,100,30.7145,354.2101,1401.4222,189.4339,0.0833
14975572,SL01,1,5/24/2023 11:00,520.9452,-30.5981,6.7807,0.9972,82.4295,200.1562,100,30.5634,354.0434,1661.0891,189.7483,-0.1127
14975573,SL01,1,5/24/2023 11:10,535.1986,-31.7642,6.7213,0.9973,82.8452,200.1562,100,30.619,355.3139,1669.6578,189.8466,-0.012
14975730,SL01,1,5/24/2023 11:20,385.7398,-40.6854,6.039,0.9915,83.2996,200.1562,100,30.8919,355.6545,1509.4063,190.1575,0.1096
14975731,SL01,1,5/24/2023 11:30,444.5131,-40.8871,6.405,0.995,83.6693,200.1562,100,30.7886,354.73,1583.6316,189.6887,-0.051
14975732,SL01,1,5/24/2023 11:40,337.6909,-42.1496,5.804,0.9899,84.0028,200.1562,100,31.0322,357.9528,1439.5112,189.8272,0.0297
14975733,SL01,1,5/24/2023 11:50,194.2631,-48.6217,4.8613,0.9244,84.3048,200.0235,100,31.3512,358.0198,1303.8552,190.0272,0.7
14975734,SL01,1,5/24/2023 12:00,107.9597,-40.7181,3.94,0.8581,84.1105,198.1937,100,31.5284,3.4989,1240.1705,189.5295,1.6772
14975735,SL01,1,5/24/2023 12:10,15.3073,-50.2142,3.1393,0.5458,81.1963,248.0304,100,31.4833,15.6491,1202.9618,189.2157,2.3873
14975892,SL01,1,5/24/2023 12:20,-11.1952,-11.2608,2.194,0.7096,78.9244,268.5937,100,32.1527,350.2042,1103.0474,189.9182,2.7227
14975893,SL01,1,5/24/2023 12:30,7.4651,-37.2035,2.8937,0.5984,76.469,238.7501,100,31.8495,348.8656,1215.0705,188.69,2.5253
14975894,SL01,1,5/24/2023 12:40,26.8966,-40.8471,2.8727,0.5773,75.2886,219.4356,100,32.1025,3.8247,1197.8998,189.971,2.4883
14975895,SL01,1,5/24/2023 12:50,3.2808,-27.0546,2.8653,0.5853,76.4083,222.481,100,32.1881,358.5524,1240.6753,189.8101,2.612
14975896,SL01,1,5/24/2023 13:00,109.3203,-67.5038,4.2153,0.8062,75.9983,190.6385,100,31.984,354.8354,1253.6574,189.8453,1.3597
14975897,SL01,1,5/24/2023 13:10,129.2944,-60.5808,4.3503,0.8817,77.5509,187.2069,100,31.9012,3.6881,1260.4787,190.2257,1.336
14976055,SL01,1,5/24/2023 13:20,183.6013,-48.0852,4.9503,0.9531,78.7949,200.7813,100,31.6717,356.6907,1273.1596,190.1924,0.403
14976056,SL01,1,5/24/2023 13:30,221.1431,-50.5023,5.2573,0.9674,79.8308,200.7813,100,31.6412,355.2172,1309.6913,189.934,0.117
14976057,SL01,1,5/24/2023 13:40,292.2071,-47.8504,5.6097,0.9783,80.6732,190.5834,100,31.5894,358.8169,1402.5414,189.551,0.1043
14976058,SL01,1,5/24/2023 13:50,409.1426,-27.3571,6.2303,0.9964,81.3528,187.6562,100,31.5171,1.127,1548.8455,189.3997,0.03
14976059,SL01,1,5/24/2023 14:00,701.0058,-31.1098,7.443,0.9983,82.3129,196.0663,100,31.1777,358.1177,1828.695,189.8021,-0.1097
14976060,SL01,1,5/24/2023 14:10,253.1712,-54.9206,5.1383,0.9126,83.3035,196.9152,100,31.5935,6.3371,1371.647,189.9405,0.6476
14976218,SL01,1,5/24/2023 14:20,101.7699,-55.1144,4.1457,0.7697,83.5215,202.9317,100,32.1081,352.5941,1260.9472,189.754,1.562
14976219,SL01,1,5/24/2023 14:30,358.2959,-41.0838,5.92,0.9924,83.8357,187.9855,100,31.5206,4.2203,1488.6249,189.5953,0.093
14976220,SL01,1,5/24/2023 14:40,434.5338,-38.6735,6.238,0.9948,84.1108,192.9687,100,31.3286,3.5754,1569.847,189.7135,0.1583
14976221,SL01,1,5/24/2023 14:50,342.8915,-46.9277,5.7217,0.9874,84.5075,198.6799,100,31.407,357.3372,1451.9954,189.8358,0.19
14976222,SL01,1,5/24/2023 15:00,260.1362,-48.8215,5.3373,0.9656,84.8481,198.4615,100,31.453,0.3247,1364.6041,189.8122,0.4404
14976223,SL01,1,5/24/2023 15:10,318.9703,-47.5815,5.7587,0.9763,84.979,198.2812,100,31.4599,358.5704,1447.1019,189.6785,0.173
14976380,SL01,1,5/24/2023 15:20,303.5729,-47.6287,5.7027,0.9852,85.1604,198.2812,100,31.3248,359.1992,1396.7937,189.6968,-0.102
14976381,SL01,1,5/24/2023 15:30,417.1983,-41.4269,6.2687,0.991,85.3786,198.2812,100,31.153,355.0729,1549.3796,189.1146,0.059
14976382,SL01,1,5/24/2023 15:40,575.4626,-42.8081,6.9163,0.9957,85.6303,198.2812,100,30.8855,356.3123,1701.4484,189.9741,-0.114
14976383,SL01,1,5/24/2023 15:50,402.2681,-44.9625,6.0733,0.991,85.892,198.2812,100,31.0542,359.6748,1523.6456,190.3464,0.1913
14976384,SL01,1,5/24/2023 16:00,438.9494,-46.9235,6.2947,0.9929,86.0568,198.2812,100,31.0389,356.3211,1574.6124,190.088,0.037
14976385,SL01,1,5/24/2023 16:10,308.5211,-47.0658,5.6503,0.9839,86.2155,198.2812,100,31.2876,359.7641,1402.7101,189.5324,0.049
14976542,SL01,1,5/24/2023 16:20,246.5807,-53.4748,5.3063,0.9657,86.3548,201.6745,100,31.2226,3.5663,1345.0331,190.1335,0.302
14976543,SL01,1,5/24/2023 16:30,161.5998,-53.2052,4.6777,0.9076,86.2719,222.1291,100,31.464,356.8583,1281.0486,189.3607,0.841
14976544,SL01,1,5/24/2023 16:40,162.8786,-51.9273,4.7,0.8921,86.1466,219.375,100,31.412,5.9133,1293.7625,189.5609,0.8977
14976545,SL01,1,5/24/2023 16:50,190.0819,-48.9315,5.052,0.956,86.0655,222.0809,100,31.2992,5.0793,1282.8268,189.6144,0.3066
14976546,SL01,1,5/24/2023 17:00,339.7131,-49.1679,6.0297,0.9836,85.9933,240.1563,100,31.0281,4.2438,1467.5328,189.2314,-0.0754
14976547,SL01,1,5/24/2023 17:10,357.7105,-48.5927,5.8617,0.9853,85.9139,240.1563,100,30.7274,359.9832,1470.8654,190.1107,0.137
14976704,SL01,1,5/24/2023 17:20,265.0051,-46.8906,5.476,0.9753,85.9608,240.1563,100,30.4904,2.9531,1363.3708,189.8255,0.1043
14976705,SL01,1,5/24/2023 17:30,233.6101,-40.2077,5.331,0.9761,85.9438,243.4246,100,30.2965,2.5163,1331.3927,189.9936,0.2213
14976706,SL01,1,5/24/2023 17:40,229.8113,-40.5877,5.1523,0.966,85.8934,247.2577,100,30.2004,356.2618,1326.9554,189.4785,0.429
14976707,SL01,1,5/24/2023 17:50,114.0234,-45.1802,4.361,0.8707,85.5845,230.4915,100,30.1801,5.8899,1260.1539,189.9907,1.265
14976708,SL01,1,5/24/2023 18:00,104.9554,-43.6967,4.322,0.8745,85.1964,234.8438,100,30.1319,4.8133,1261.8343,189.8712,1.3827
14976709,SL01,1,5/24/2023 18:10,106.1051,-44.6004,4.1807,0.852,84.9475,234.8438,100,30.0883,358.1909,1262.5773,189.8067,1.4687
14976866,SL01,1,5/24/2023 18:20,30.2886,-35.1527,3.1513,0.5755,84.5054,237.8146,100,30.0442,5.5293,1259.2252,189.9871,2.4503
14976867,SL01,1,5/24/2023 18:30,6.6141,-30.1835,2.7367,0.5223,84.019,249.0577,100,29.9634,2.1642,1258.2859,189.1351,2.713
14976868,SL01,1,5/24/2023 18:40,4.2162,-28.8265,2.773,0.3663,83.6929,251.0937,100,29.8768,356.3495,1258.5097,189.9863,2.7477
14976869,SL01,1,5/24/2023 18:50,38.4291,-43.2752,3.4437,0.621,83.4704,238.9316,100,29.8304,356.435,1260.0203,190.1378,2.42
14976870,SL01,1,5/24/2023 19:00,70.3329,-38.214,3.8757,0.8579,83.324,233.2812,100,29.8185,1.274,1259.9584,189.4446,2.0107
14976871,SL01,1,5/24/2023 19:10,85.6979,-38.5835,3.991,0.8899,83.2257,237.9502,100,29.7397,4.5683,1259.9291,189.6847,1.889
14977028,SL01,1,5/24/2023 19:20,114.0501,-38.6383,4.2847,0.9317,83.2533,240.4687,100,29.6302,5.0774,1259.8686,189.953,1.377
14977029,SL01,1,5/24/2023 19:30,91.3342,-38.375,4.115,0.8954,83.2424,237.0603,100,29.5712,354.7773,1259.92,189.7611,1.6447
14977030,SL01,1,5/24/2023 19:40,84.5407,-39.6567,4.0297,0.8911,83.2306,230.625,100,29.5946,357.5718,1259.9272,189.5599,1.84
14977031,SL01,1,5/24/2023 19:50,70.4073,-40.2894,3.8847,0.8307,83.1161,234.1015,100,29.615,5.3031,1260.0199,189.6841,1.968
14977032,SL01,1,5/24/2023 20:00,35.5526,-39.8231,3.3287,0.5491,82.9178,238.2749,100,29.5643,359.7658,1259.8755,189.3016,2.444
14977033,SL01,1,5/24/2023 20:10,16.8564,-37.275,3.0557,0.4555,82.6765,248.4388,100,29.5038,2.8177,1259.9309,189.277,2.64
14977190,SL01,1,5/24/2023 20:20,36.2451,-49.2458,3.4733,0.5699,82.525,248.75,100,29.5012,0.1271,1259.9674,189.4303,2.4227
14977191,SL01,1,5/24/2023 20:30,-0.686,-21.0048,2.3763,0.6096,82.1833,248.75,100,29.5793,6.0843,1231.9625,189.5177,2.807
14977192,SL01,1,5/24/2023 20:40,18.0333,-49.4946,3.1543,0.3709,80.4152,244.9948,100,29.5418,356.583,1259.5101,189.6176,2.5817
14977193,SL01,1,5/24/2023 20:50,2.9116,-21.0704,2.726,0.3273,80.8346,236.0937,100,29.464,14.0933,1259.9175,189.0662,2.8057
14977194,SL01,1,5/24/2023 21:00,8.1327,-36.464,2.7533,0.3168,81.0346,236.0937,100,29.4934,12.1312,1256.9143,189.4483,2.9251
14977195,SL01,1,5/24/2023 21:10,26.971,-49.0496,3.2757,0.4304,80.7756,253.1595,100,29.5998,3.0554,1259.9323,189.6675,2.4923
14977352,SL01,1,5/24/2023 21:20,53.6471,-44.6627,3.648,0.6835,81.0784,259.5994,100,29.6221,358.7901,1260.0156,189.4486,2.145
14977353,SL01,1,5/24/2023 21:30,94.8837,-45.0119,4.1277,0.8794,81.3662,252.6609,100,29.5958,358.8579,1259.9584,190.0861,1.661
14977354,SL01,1,5/24/2023 21:40,88.3697,-46.13,4.0577,0.8016,81.6523,251.8268,100,29.5863,3.9783,1259.8671,189.6472,1.675
14977355,SL01,1,5/24/2023 21:50,81.6493,-45.7879,4.1593,0.8283,81.8531,268.0433,100,29.5824,358.2401,1260.0427,190.0068,1.5457
14977356,SL01,1,5/24/2023 22:00,109.4944,-54.0154,4.5253,0.8678,82.0768,268.125,100,29.699,1.5013,1259.9258,189.5668,1.0507
14977357,SL01,1,5/24/2023 22:10,-9.0409,-11.2675,2.45,0.746,80.8861,268.125,100,29.4902,23.0701,1200.4866,189.6036,2.7863
14977514,SL01,1,5/24/2023 22:20,-12.8586,-9.9362,2.2983,0.7696,77.2495,268.125,100,29.4409,19.1363,1198.8376,189.2525,2.7997
14977515,SL01,1,5/24/2023 22:30,8.4945,-30.95,2.8017,0.5468,75.2389,268.125,100,29.413,3.1495,1238.4988,189.4375,2.6867
14977516,SL01,1,5/24/2023 22:40,17.6737,-33.8938,2.8603,0.6783,74.9105,268.125,100,29.3917,5.0834,1235.3856,189.2411,2.5453
14977517,SL01,1,5/24/2023 22:50,139.419,-50.1267,4.662,0.9089,75.8399,253.7457,100,29.459,356.3697,1266.926,190.1723,0.8477
14977518,SL01,1,5/24/2023 23:00,80.5354,-48.3056,3.853,0.6878,77.1607,239.0508,100,29.2523,358.6892,1259.9135,189.2198,1.8537
14977519,SL01,1,5/24/2023 23:10,44.5139,-86.419,3.5337,0.4095,77.9772,217.7729,100,29.1941,351.2989,1260.2977,189.6024,2.211
14977676,SL01,1,5/24/2023 23:20,335.1924,-82.2535,5.8817,0.9498,78.8622,169.7032,100,28.8314,358.3679,1446.8687,189.823,0.044
14977677,SL01,1,5/24/2023 23:30,223.9777,-51.2706,5.2163,0.966,79.6644,168.5796,100,28.7722,1.8028,1311.5002,189.7821,0.2016
14977678,SL01,1,5/24/2023 23:40,138.5291,-50.9558,4.793,0.9215,80.0493,183.1884,100,29.0388,5.0364,1260.3947,190.3658,0.6303
14977679,SL01,1,5/24/2023 23:50,107.6171,-51.4046,4.4127,0.8859,80.2768,190.6992,100,29.0789,3.3501,1259.9797,189.7826,1.3257
14977680,SL01,1,5/25/2023 0:00,107.3909,-60.3148,4.445,0.8584,80.3361,204.8437,100,29.0135,2.35,1259.5963,189.8043,1.3358
14977681,SL01,1,5/25/2023 0:10,98.5381,-55.4662,4.2853,0.8515,80.4693,207.1011,100,28.8843,5.5667,1259.9265,189.7251,1.5153
14977838,SL01,1,5/25/2023 0:20,89.9911,-45.764,4.26,0.8806,80.5897,215.1562,100,28.8402,1.9093,1259.9631,189.7312,1.5807
14977839,SL01,1,5/25/2023 0:30,95.7898,-43.9492,4.349,0.8936,80.762,228.3697,100,29.0413,5.7269,1259.9551,189.4605,1.455
14977840,SL01,1,5/25/2023 0:40,123.0298,-44.7479,4.591,0.9202,80.9802,252.9485,100,29.2433,2.3727,1260.2698,189.861,1.002
14977841,SL01,1,5/25/2023 0:50,172.4284,-39.6773,4.9853,0.967,81.2806,252.0856,100,28.8452,356.7816,1267.5194,190.3391,0.3913
14977842,SL01,1,5/25/2023 1:00,189.322,-40.3946,5.093,0.9729,81.5197,249.2187,100,29.0583,6.5521,1271.7246,189.7072,0.194
14977843,SL01,1,5/25/2023 1:10,94.0713,-50.3027,4.25,0.8432,81.5207,249.2187,100,28.8988,355.9817,1259.9942,189.9683,1.4624
14978000,SL01,1,5/25/2023 1:20,90.7568,-46.8352,4.1437,0.7436,81.3939,249.2187,100,28.984,357.0416,1259.7842,189.5924,1.3783
14978001,SL01,1,5/25/2023 1:30,49.7652,-14.6821,3.5127,0.8007,79.6808,238.9766,100,28.6283,330.0796,1153.8622,189.3305,1.8451
14978002,SL01,1,5/25/2023 1:40,233.968,-27.274,5.181,0.9745,79.0493,219.8007,100,27.917,3.552,1339.6819,189.6349,0.3973
14978003,SL01,1,5/25/2023 1:50,179.7744,-36.0608,4.9887,0.9691,79.8345,220.7912,100,27.5879,359.8282,1286.4317,189.9529,0.484
14978004,SL01,1,5/25/2023 2:00,241.8789,-40.2085,5.3723,0.9788,80.3892,222.5,100,27.2664,1.3723,1338.1923,190.0844,0.108
14978005,SL01,1,5/25/2023 2:10,135.5252,-44.2523,4.603,0.9282,80.7665,231.3383,100,27.1918,359.7469,1263.7251,189.8869,0.924
14978162,SL01,1,5/25/2023 2:20,109.7801,-44.9362,4.456,0.8971,80.8365,232.9688,100,27.2774,1.8841,1260.0221,189.3884,1.1914
14978163,SL01,1,5/25/2023 2:30,110.2517,-44.0956,4.324,0.9188,80.7881,232.9688,100,27.4162,2.9414,1259.9493,190.1026,1.4693
14978164,SL01,1,5/25/2023 2:40,160.9475,-43.3121,4.9503,0.9565,80.8889,241.2967,100,27.5329,0.5739,1260.4903,189.4943,0.351
14978165,SL01,1,5/25/2023 2:50,124.8257,-43.8946,4.5823,0.9294,81.0165,234.9616,100,27.4824,358.0473,1259.9062,189.3688,1.0027
14978166,SL01,1,5/25/2023 3:00,110.5436,-44.1773,4.3213,0.9198,81.11,232.9688,100,27.939,1.7716,1260.0453,190.0114,1.4547
14978167,SL01,1,5/25/2023 3:10,104.0852,-42.9621,4.3213,0.8501,81.238,232.9688,100,27.824,359.225,1259.819,189.9714,1.2407
14978324,SL01,1,5/25/2023 3:20,82.9443,-38.9735,3.956,0.7252,81.2924,237.7972,100,27.7211,2.8786,1263.2997,189.0909,1.5624
14978325,SL01,1,5/25/2023 3:30,167.1184,-44.4635,4.8473,0.9514,81.5522,237.2095,100,27.4987,356.161,1269.5192,189.5673,0.5803
14978326,SL01,1,5/25/2023 3:40,143.3976,-46.2238,4.7273,0.9403,81.6367,232.9688,100,27.4577,358.8151,1259.819,189.9349,0.728
14978327,SL01,1,5/25/2023 3:50,127.8672,-46.2371,4.605,0.9265,81.5821,238.9198,100,27.3304,6.2251,1259.9968,189.6967,0.9457
14978328,SL01,1,5/25/2023 4:00,72.0825,-49.1388,3.6897,0.7188,81.4668,252.9111,100,27.2725,3.3938,1259.8718,189.1846,2.068
14978329,SL01,1,5/25/2023 4:10,38.3114,-48.9894,3.395,0.5576,81.3382,254.7463,100,27.3688,355.7578,1259.9081,189.8788,2.36
14978486,SL01,1,5/25/2023 4:20,89.0619,-52.719,4.0857,0.8166,81.264,239.8437,100,27.4592,4.1299,1259.9109,189.8459,1.7
14978487,SL01,1,5/25/2023 4:30,196.8947,-46.6108,5.2693,0.9675,81.3652,247.7222,100,27.3607,0.9664,1282.602,189.6476,-0.0383
14978488,SL01,1,5/25/2023 4:40,92.3138,-56.2419,4.4293,0.8225,81.4594,247.6688,100,27.0424,356.9313,1259.9569,189.6117,1.285
14978489,SL01,1,5/25/2023 4:50,118.0804,-56.2665,4.702,0.9004,81.412,245.1562,100,26.9729,357.8813,1259.9077,190.043,0.8127
14978490,SL01,1,5/25/2023 5:00,56.4795,-59.1658,3.318,0.6382,81.4065,247.0215,100,27.0164,10.9892,1238.5611,189.4214,2.1954
14978491,SL01,1,5/25/2023 5:10,1.9386,-30.9333,2.8837,0.5318,78.4764,253.8553,100,27.0554,20.1626,1167.9693,189.6762,2.628
14978648,SL01,1,5/25/2023 5:20,0.3797,-11.0123,2.3963,0.5005,77.5242,266.875,100,26.9788,342.7203,1112.8088,189.2776,2.712
14978649,SL01,1,5/25/2023 5:30,-10.9016,64.2315,1.2263,0.1655,73.828,263.75,100,26.8183,337.2091,786.7958,189.1492,2.843
14978650,SL01,1,5/25/2023 5:40,-9.3901,67.4344,0.566,0.1384,70.9189,263.75,100,27.1284,0.4115,176.0083,189.168,32.6761
14978651,SL01,1,5/25/2023 5:50,-8.3226,68.6456,0.6963,0.1192,70.5806,263.75,100,27.0884,317.8815,3.3272,189.2613,39.2
14978652,SL01,1,5/25/2023 6:00,-8.5711,68.9871,0.6587,0.1227,70.3734,263.75,100,27.1434,271.7786,0.1111,189.3447,56.0614
14978653,SL01,1,5/25/2023 6:10,-8.8064,69.2681,1.3457,0.1276,70.0958,263.75,100,27.3053,267.6021,0.0767,190.1969,66.9274
14978810,SL01,1,5/25/2023 6:20,-8.2504,69.7694,1.559,0.1171,69.7932,263.75,100,27.5603,285.4385,-0.0217,188.6583,39.2
14978811,SL01,1,5/25/2023 6:30,-8.5597,68.9775,1.4447,0.1261,69.5125,263.75,100,27.8195,257.3611,-0.0406,188.5711,69.612
14978812,SL01,1,5/25/2023 6:40,-8.337,69.9235,1.5203,0.1163,69.2126,263.75,100,28.0173,224.7993,-0.0565,189.2808,86
14978813,SL01,1,5/25/2023 6:50,-8.3956,69.8556,1.135,0.1192,68.929,263.75,100,28.0748,202.7483,-0.0214,189.2583,86
14978814,SL01,1,5/25/2023 7:00,-8.3422,69.1677,1.4093,0.1194,68.6257,263.75,100,28.2149,245.0737,-0.0199,189.0637,86
14978815,SL01,1,5/25/2023 7:10,-8.3121,68.4519,1.0733,0.1213,68.3426,263.75,100,28.3612,258.4901,-0.0214,189.0058,86
14978972,SL01,1,5/25/2023 7:20,-8.6686,68.4854,0.9287,0.1242,68.0439,263.75,100,28.4336,275.216,-0.0214,189.5842,76.7174
14978973,SL01,1,5/25/2023 7:30,-8.3331,68.3865,1.337,0.1195,67.7542,263.75,100,28.604,274.284,-0.0011,188.779,39.2
14978974,SL01,1,5/25/2023 7:40,-8.5894,67.8242,2.0487,0.1266,67.4641,263.75,100,28.6348,241.7438,-0.3483,189.6109,84.8726
14978975,SL01,1,5/25/2023 7:50,-8.3212,67.4444,2.3413,0.1204,67.1659,263.75,100,28.759,234.2606,-0.6963,189.13,86
14978976,SL01,1,5/25/2023 8:00,-8.3939,66.7221,2.3473,0.127,66.8758,263.4306,100,28.8422,239.8606,-0.0344,188.937,86
14978977,SL01,1,5/25/2023 8:10,-9.8437,63.395,2.76,0.1573,66.5605,192.8265,100,28.9122,305.6581,75.0588,189.1898,42.9359
14979134,SL01,1,5/25/2023 8:20,-8.5531,66.8742,2.0827,0.1248,66.0818,162.5,100,28.902,9.5095,152.6054,189.5154,32.1237
14979135,SL01,1,5/25/2023 8:30,-8.519,67.1881,1.7807,0.1263,65.6402,162.5,100,28.962,11.7864,113.289,189.4326,35.1714
14979136,SL01,1,5/25/2023 8:40,-8.3899,67.031,1.6333,0.125,65.2935,162.5,100,29.0057,39.3916,55.5555,189.0077,38.969
14979137,SL01,1,5/25/2023 8:50,-8.3663,66.6346,1.259,0.1262,64.9916,162.5,100,29.3144,41.1213,27.9293,189.2616,39.1113
14979138,SL01,1,5/25/2023 9:00,-9.009,65.6096,0.834,0.1379,64.743,162.5,100,29.4268,65.1709,-0.0174,189.4595,41.8184
14979139,SL01,1,5/25/2023 9:10,-8.5133,67.0715,0.717,0.1258,64.5052,162.5,100,29.4941,43.6806,0.1694,188.6228,39.2
14979297,SL01,1,5/25/2023 9:20,-8.3584,66.3792,1.07,0.1256,64.2745,162.5,100,29.5509,6.2962,31.6099,189.4316,39.0667
14979298,SL01,1,5/25/2023 9:30,-8.3405,66.0925,1.593,0.1238,63.9908,162.5,100,29.5244,32.9571,51.1396,188.7364,38.6417
14979299,SL01,1,5/25/2023 9:40,-8.3357,65.395,1.968,0.1284,63.738,162.5,100,29.5153,62.5074,2.8775,189.0495,39.2
14979300,SL01,1,5/25/2023 9:50,-8.4503,65.8154,2.1183,0.1253,63.5024,162.5,100,29.7887,38.6164,72.3084,188.7853,37.2954
14979301,SL01,1,5/25/2023 10:00,31.9449,-42.9888,3.447,0.3335,63.8589,179.2261,100,29.6409,7.0527,845.4874,190.325,12.3264
14979302,SL01,1,5/25/2023 10:10,46.767,-100.6223,3.3473,0.4057,67.0117,181.1722,100,29.5579,5.2826,1260.0055,189.2387,2.402
14979459,SL01,1,5/25/2023 10:20,52.1951,-94.731,3.5553,0.4586,69.4808,197.0983,100,29.6385,0.7377,1259.9414,189.3965,2.2857
14979460,SL01,1,5/25/2023 10:30,7.8807,-36.0358,2.5713,0.4647,70.9132,196.9873,100,29.9991,354.4651,1247.3486,188.1938,2.7363
14979461,SL01,1,5/25/2023 10:40,30.5511,-65.5685,3.036,0.4834,73.0106,193.2862,100,30.1537,356.6667,1258.2493,189.278,2.5633
14979462,SL01,1,5/25/2023 10:50,76.4396,-73.9444,3.798,0.6899,74.4877,190.8263,100,30.0176,4.1737,1259.9606,189.6041,1.9973
